"brand","price","location","date","petrol"
"OMV",721.9,"Vál, M7, Kajászó (Váli Észak)",2023-10-02,"100 octane petrol"
"OMV",721.9,"Vál, M7, Kajászó (Váli Dél)",2023-10-02,"100 octane petrol"
"MOL",696,"Kiskunlacháza, Hadház u. 2.  ",2023-10-02,"100 octane petrol"
"MOL",0,"Inárcs, Széchenyi utca 14.",2023-10-02,"100 octane petrol"
"MOL",696,"Bicske, Botond tér  ",2023-10-02,"100 octane petrol"
"Avia",681.9,"Iklad, Alsómajor 057/59 hrsz.",2023-10-02,"100 octane petrol"
"Other",666.9,"Bag, M3 autópálya 39. km lehajtó (Ipari Park) 2191",2023-10-02,"100 octane petrol"
"MOL",696,"Vác, Balassagyarmati út 1.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Bag, Dózsa György út 2.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Sülysáp, Pesti út 56.",2023-10-02,"100 octane petrol"
"MOL",696,"Aszód, Pesti út 3.  ",2023-10-02,"100 octane petrol"
"MOL",696,"Visegrád, 11.sz.fkl. út",2023-10-02,"100 octane petrol"
"Other",0,"Csolnok, Külterület hrsz. 0182/3.",2023-10-02,"100 octane petrol"
"MOL",696,"Monor, 4.sz. fkl. út (Katalin Csárda)  ",2023-10-02,"100 octane petrol"
"OMV",691.9,"Dorog, Bécsi út -Csolnoki út sarok hrsz.0279/8",2023-10-02,"100 octane petrol"
"MOL",696,"Nagymaros, Váci út 119.",2023-10-02,"100 octane petrol"
"MOL",696,"Ráckeve, Kossuth L. u.  ",2023-10-02,"100 octane petrol"
"Other",680,"Felcsút, Fő út 220.",2023-10-02,"100 octane petrol"
"MOL",696,"Dabas, 50.sz.fkl. út  ",2023-10-02,"100 octane petrol"
"MOL",696,"Dorog, Bécsi út",2023-10-02,"100 octane petrol"
"Avia",708,"Kápolnásnyék, 7. sz. főút 43. km",2023-10-02,"100 octane petrol"
"Other",696,"Hévízgyörk, Ady Endre út 71. ELADÓ!",2023-10-02,"100 octane petrol"
"MOL",696,"Kartal, Rákóczi út 1.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Esztergom, Kertváros, Dobogókői út - Kesztölci út sarok",2023-10-02,"100 octane petrol"
"OMV",691.9,"Óbarok, M 1 43. km jobb",2023-10-02,"100 octane petrol"
"Other",688,"Szob, Dózsa György út. hrsz. 179/15",2023-10-02,"100 octane petrol"
"OMV",691.9,"Óbarok, M 1 43. km bal",2023-10-02,"100 octane petrol"
"Shell",721.9,"Esztergom, Mátyás Király út 37.",2023-10-02,"100 octane petrol"
